x,y,luminosity_counts,hlr_pixel,q,theta,n
635.2,3472.5,2.63928,2.125,0.74,88.5,4
3.1,3465.6,11.08865,3.784,0.44,-75.5,4
527.6,3468.8,1.63451,1.730,0.58,73.1,4
437.9,3467.0,7.88291,2.630,0.60,43.3,4
1870.5,3461.8,75.68060,4.193,0.65,-10.3,4
497.3,3467.6,2.57406,2.643,0.59,44.1,4
98.9,3467.0,2.04377,1.843,0.66,-73.6,4
3202.6,3463.0,6.86231,2.562,0.53,83.2,4
2863.9,3464.5,4.37029,2.068,0.65,-0.6,4
1416.1,3464.6,4.07448,2.025,0.76,74.9,4
479.0,3464.5,4.42007,2.093,0.69,-68.0,4
1311.8,3440.3,34.12246,2.540,0.86,35.6,4
285.4,3453.8,49.79328,2.494,0.81,35.1,4
1345.8,3458.0,1.75096,1.300,0.80,-50.1,4
470.8,3455.1,6.08611,2.754,0.52,29.4,4
308.8,3453.9,2.01746,1.835,0.58,85.9,4
313.2,3449.7,2.24431,1.655,0.66,-27.7,4
1814.3,3452.3,4.57853,1.838,0.88,66.0,4
2550.8,3451.0,5.09987,3.569,0.53,-34.7,4
1514.4,3451.0,11.19107,2.295,0.84,24.3,4
1022.4,3452.6,2.62941,2.619,0.61,45.9,4
966.2,3451.2,1.39255,1.398,0.76,46.4,4
608.4,3448.8,3.50701,2.126,0.74,-57.9,4
612.4,3443.4,16.56206,4.226,0.66,-25.2,4
2862.0,3447.5,5.00203,2.775,0.53,-44.2,4
2444.6,3446.4,3.94629,1.956,0.71,35.6,4
1276.8,3445.4,3.46354,2.220,0.68,3.1,4
437.9,3446.1,1.27911,1.811,0.26,-36.5,4
2724.8,3440.9,10.62330,2.621,0.53,47.2,4
980.4,3442.9,3.11794,1.462,0.86,20.9,4
1746.4,3443.2,1.99937,1.858,0.45,42.7,4
1065.8,3443.4,2.11805,2.372,0.57,-20.3,4
426.1,3440.0,1.86462,1.925,0.26,-49.9,4
2406.9,3434.3,43.20904,4.494,0.80,-39.3,4
2389.7,3437.9,34.05579,1.728,0.92,-3.0,4
2382.4,3439.0,5.19862,2.143,0.77,32.9,4
416.5,3440.5,2.60331,2.114,0.50,-31.9,4
1209.5,3435.3,2.14465,1.722,0.67,-65.8,4
683.6,3409.7,1.22732,1.405,0.61,72.0,4
636.9,3407.5,10.10943,2.544,0.93,-35.8,4
1826.6,3408.8,1.87787,1.587,0.78,70.5,4
787.4,3408.7,1.71884,1.733,0.61,-70.7,4
739.9,3406.8,9.61157,2.505,0.57,25.6,4
2220.3,3406.8,5.57311,1.959,0.93,61.1,4
244.4,3407.0,5.60998,2.524,0.81,0.1,4
1212.1,3405.1,2.37882,2.046,0.40,79.0,4
405.7,3407.6,2.56395,2.811,0.46,-9.1,4
2318.8,3400.4,5.72718,2.299,0.67,8.1,4
541.0,3402.0,2.50047,1.896,0.59,44.9,4
4129.1,3396.2,48.59620,2.007,0.96,-68.3,4
4012.2,3400.8,3.68123,2.222,0.70,-6.9,4
1919.3,3416.3,1.31674,1.645,0.39,29.8,4
2667.1,3400.3,2.57503,1.678,0.84,-53.5,4
2336.0,3394.8,25.50517,3.452,0.94,-68.6,4
1429.6,3399.5,3.89519,1.798,0.93,-7.0,4
218.9,3394.9,21.26957,3.904,0.75,73.2,4
209.2,3395.2,17.81307,2.699,0.74,9.2,4
2561.0,3393.4,8.29421,2.094,0.74,-89.9,4
668.2,3398.2,3.63951,2.673,0.82,26.8,4
3640.2,3391.8,44.55796,2.731,0.76,-76.0,4
619.3,3397.5,2.37988,1.724,0.77,4.3,4
4122.1,3399.0,16.18815,1.652,0.92,55.4,4
322.5,3395.5,5.00254,2.380,0.86,9.2,4
2452.1,3392.3,18.22085,1.737,0.86,86.4,4
2445.6,3388.1,3.96188,2.240,0.75,19.8,4
1156.1,3391.1,71.40919,2.465,0.93,37.4,4
723.5,3394.4,4.85092,2.695,0.60,-32.6,4
45.3,3396.0,1.40339,1.308,0.64,37.3,4
446.5,3393.8,3.52206,2.234,0.63,-43.8,4
1511.7,3392.1,5.07877,2.661,0.77,69.5,4
2225.0,3390.0,4.89694,2.011,0.76,47.4,4
1602.6,3390.6,4.28793,2.694,0.73,43.5,4
362.8,3390.3,3.69381,2.743,0.84,-66.8,4
244.2,3391.0,1.76233,1.808,0.61,0.2,4
346.1,3262.4,17.73374,1.694,0.96,44.6,4
738.7,3264.9,17.49892,2.280,0.80,-83.6,4
2628.1,3251.5,4.45498,2.194,0.83,35.4,4
2623.0,3255.5,2.47131,2.012,0.65,37.7,4
269.3,3257.4,9.82053,2.046,0.75,58.7,4
1110.7,3256.1,1.82206,1.771,0.69,-13.9,4
4067.2,3252.3,7.24876,2.384,0.76,70.8,4
1358.0,3254.5,3.18420,2.464,0.73,87.3,4
2284.6,3252.8,6.58100,2.840,0.58,3.4,4
621.6,3253.0,3.09858,2.120,0.78,-67.9,4
1225.5,3251.5,1.21100,1.319,0.45,18.8,4
1106.9,3247.5,10.26078,2.200,0.88,-29.4,4
2477.7,3247.4,2.21936,1.690,0.70,87.0,4
925.7,3242.1,44.01788,3.269,0.76,-81.2,4
704.2,3246.6,15.78967,2.100,0.93,31.9,4
207.6,3242.1,28.24495,2.492,0.78,-64.2,4
1344.3,3226.0,22.07322,4.104,0.59,37.1,4
96.6,3218.1,18.31842,5.357,0.83,68.5,4
2804.8,3224.4,3.93686,3.447,0.67,-16.1,4
589.0,3220.5,9.29340,2.562,0.74,-36.5,4
590.1,3214.2,21.92997,4.759,0.40,-61.8,4
2407.8,3222.8,1.91707,2.113,0.37,-44.9,4
505.6,3221.3,7.45153,2.798,0.64,4.4,4
55.4,3222.7,1.69809,1.847,0.47,-34.8,4
3396.8,3215.5,10.81343,3.209,0.65,-22.0,4
2761.9,3213.2,51.35840,1.945,0.85,75.3,4
2455.9,3216.6,8.62376,3.007,0.70,12.9,4
2186.8,3216.2,3.55091,2.647,0.47,64.9,4
631.9,3214.3,6.12213,1.764,0.87,-31.0,4
738.2,3182.5,36.99117,1.926,0.66,11.3,4
473.2,3184.6,2.98489,2.356,0.72,85.2,4
1962.4,3182.0,11.60202,2.913,0.62,19.5,4
3463.7,4098.6,7.28985,1.891,0.62,-9.2,4
1373.8,3181.3,8.04251,2.202,0.73,-6.3,4
901.0,3180.2,12.44755,2.958,0.74,6.7,4
2288.5,3179.1,8.64161,2.494,0.66,65.8,4
1555.8,3180.6,3.77969,2.045,0.70,-65.3,4
1388.2,4097.0,2.83904,1.819,0.81,-62.7,4
2303.2,4099.4,1.03704,1.122,0.60,18.5,4
771.4,3176.1,37.60561,2.619,0.91,18.9,4
1054.0,4092.4,21.08810,3.726,0.44,75.4,4
2786.3,3176.3,42.10226,2.249,0.88,44.8,4
2212.6,4091.7,38.14549,4.538,0.68,66.6,4
2483.9,4099.2,7.21777,4.238,0.23,-3.8,4
903.1,3167.3,61.67208,2.982,0.65,13.8,4
1240.1,3164.7,38.23090,2.253,0.69,27.1,4
1499.4,4096.2,27.11555,1.670,0.92,64.9,4
473.7,4071.6,22.06646,3.913,0.54,-44.5,4
3982.8,4096.4,2.18346,2.719,0.63,-19.4,4
909.6,4090.7,1.47273,1.371,0.50,-82.8,4
2623.6,4092.2,1.93755,1.498,0.77,4.4,4
3781.8,4084.4,1.76185,1.710,0.62,-16.1,4
1040.1,4083.7,12.16855,2.587,0.61,11.9,4
2856.1,4099.3,2.90304,2.264,0.38,-2.1,4
2390.2,4095.6,1.43599,1.606,0.75,-33.7,4
3134.4,4084.3,1.52993,1.646,0.55,29.9,4
2939.9,3469.5,6.87885,1.928,0.88,29.9,4
2313.7,3505.9,2.45766,2.140,0.48,59.1,4
3189.4,3431.2,4.87246,3.301,0.66,-19.9,4
803.1,3438.9,5.16879,1.715,0.84,-84.5,4
3843.3,3369.6,4.03760,2.728,0.55,-76.8,4
2773.8,3387.4,1.30700,1.592,0.60,-17.4,4
3513.9,3434.5,9.69926,2.170,0.81,-73.9,4
1855.3,3433.6,7.00095,4.934,0.74,-36.8,4
3146.3,3427.1,3.13995,1.717,0.69,-62.0,4
4077.4,3426.2,4.38572,2.349,0.72,48.5,4
4059.5,3425.0,9.93399,1.737,0.90,-63.5,4
3972.6,3412.5,7.95013,2.023,0.67,73.8,4
1779.8,3434.1,5.63732,2.308,0.66,9.1,4
2942.0,3414.2,6.99087,3.215,0.75,56.0,4
2231.1,3427.9,8.46733,2.597,0.68,4.1,4
3283.8,3405.5,1.99135,1.791,0.66,47.4,4
3519.7,3362.1,4.50569,1.580,0.94,31.0,4
3689.6,3426.9,2.57052,1.678,0.73,14.0,4
3775.0,4096.9,4.14381,2.037,0.72,-5.5,4
4073.5,3197.7,25.44738,2.292,0.77,36.5,4
1672.1,3195.0,5.85859,2.266,0.64,-46.7,4
2713.2,3203.9,11.71861,3.708,0.81,5.0,4
1428.8,4099.0,3.01945,1.625,0.77,-17.4,4
3274.7,3252.7,5.88863,2.758,0.80,22.8,4
3764.0,3183.2,23.07547,2.549,0.78,74.2,4
3026.0,3209.5,1.28129,1.365,0.64,-0.1,4
838.0,3204.0,4.95945,2.566,0.58,-38.6,4
3405.2,3179.4,4.77187,2.134,0.84,-63.8,4
3687.7,3183.8,3.40592,2.670,0.46,-71.5,4
3617.0,3189.9,4.88777,2.352,0.91,-31.4,4
3930.5,3932.1,13.01174,4.408,0.93,-78.3,4
3590.9,3918.1,11.94494,2.744,0.71,59.4,4
2237.0,3925.2,6.30048,2.632,0.65,-70.0,4
1636.6,3907.4,14.97815,1.655,0.97,68.0,4
2146.1,3892.0,1.42528,1.488,0.71,3.1,4
3747.5,3940.0,5.58616,2.808,0.57,-72.1,4
380.3,3938.1,2.18348,1.962,0.92,78.6,4
1569.4,3934.4,2.40521,1.838,0.84,-17.3,4
372.1,3986.9,2.97603,1.805,0.57,38.2,4
194.3,3951.1,4.78368,2.153,0.54,85.5,4
2612.3,3913.8,4.36278,2.421,0.81,68.4,4
2871.8,3907.1,35.39358,2.242,0.80,60.3,4
3272.1,3934.4,4.47049,1.783,0.81,-52.8,4
1363.3,3934.5,1.17653,1.302,0.52,89.0,4
459.2,3923.9,8.48834,3.285,0.50,-57.3,4
4113.9,3922.9,1.74262,1.668,0.82,-49.1,4
2680.3,3908.7,4.51940,2.418,0.72,59.5,4
2193.1,3911.2,1.47662,1.666,0.46,55.2,4
1717.4,3945.6,1.45327,1.347,0.70,56.0,4
2487.3,3893.5,23.82251,2.272,0.78,54.1,4
1579.2,3889.9,7.37193,1.889,0.75,-89.4,4
52.3,3902.5,7.80260,1.664,0.90,44.5,4
1520.7,3909.2,2.34706,2.174,0.65,-38.1,4
2094.8,3880.1,7.94467,1.943,0.75,-52.0,4
2702.0,3924.6,3.31249,2.574,0.80,18.0,4
3695.0,3900.4,6.40853,3.360,0.72,-71.5,4
3470.6,3892.0,15.49648,3.292,0.79,-63.4,4
656.2,3907.0,5.02635,1.908,0.76,89.6,4
798.6,3898.7,2.99933,1.978,0.82,-35.8,4
1139.8,3949.1,8.21111,3.587,0.78,26.0,4
2810.8,3983.9,8.65506,2.519,0.87,-29.1,4
709.2,3905.2,29.57961,2.553,0.72,68.4,4
807.7,3919.4,55.44094,5.336,0.70,-7.7,4
779.3,3906.9,3.35640,2.322,0.59,58.0,4
4142.6,3906.8,59.86171,4.920,0.63,-24.7,4
827.5,3920.0,21.34748,6.304,0.46,-1.7,4
377.7,3906.3,14.53330,2.350,0.82,57.7,4
1405.9,3888.9,3.70283,2.120,0.69,39.7,4
2392.4,3924.6,2.49702,1.505,0.88,40.0,4
3895.6,3940.7,4.81890,2.235,0.80,4.2,4
1207.1,3909.6,1.69512,1.636,0.54,-22.1,4
273.7,3925.0,1.60260,1.648,0.61,38.3,4
1858.2,3903.4,1.12378,1.253,0.59,19.8,4
649.1,3893.2,4.37834,1.594,0.83,43.3,4
2753.8,3969.0,3.79818,1.994,0.90,-24.0,4
3152.5,3891.0,7.86092,5.049,0.96,-0.5,4
3718.8,3929.0,5.04364,4.345,0.51,19.4,4
1877.4,3907.9,6.10372,3.956,0.49,-4.5,4
3024.4,3910.3,8.31056,3.278,0.77,16.9,4
742.9,3893.1,2.04309,1.780,0.76,46.8,4
1613.2,3903.4,1.72479,1.735,0.57,19.8,4
3416.8,3922.4,8.35336,2.044,0.80,-9.4,4
953.8,3677.9,11.86287,3.069,0.63,-31.4,4
682.4,3897.8,41.35225,3.494,0.85,-73.5,4
355.2,3906.7,3.15429,2.008,0.73,52.1,4
294.1,3829.6,12.09587,1.995,0.83,66.3,4
670.1,3900.0,3.02641,1.886,0.64,8.9,4
1701.0,3850.6,6.40961,2.823,0.72,10.7,4
1382.1,3876.9,4.49824,2.171,0.54,-11.2,4
1670.7,3894.3,21.98309,3.231,0.68,43.2,4
1404.3,3899.0,7.88863,3.344,0.59,17.9,4
220.8,3942.6,1.71676,2.445,0.59,18.1,4
1661.3,3892.8,28.09682,3.654,0.90,-8.8,4
4105.2,3895.9,8.66464,2.894,0.77,-69.2,4
1831.6,3903.0,29.43796,2.469,0.57,14.9,4
2190.3,3874.5,2.33988,2.040,0.56,-34.6,4
1105.1,3886.4,25.46856,2.435,0.93,-35.9,4
3634.2,3892.2,2.43489,2.233,0.72,-64.3,4
2881.8,3891.9,2.59002,1.886,0.52,-24.7,4
848.8,3922.1,3.17996,2.465,0.60,13.1,4
3859.1,3860.1,4.49030,2.492,0.68,-84.4,4
1918.0,3897.5,1.27834,1.387,0.64,-0.8,4
4074.5,3901.7,28.82776,3.234,0.54,36.2,4
3256.9,3871.9,15.34904,6.822,0.73,47.4,4
2920.7,3883.5,5.71768,1.780,0.80,80.5,4
2158.6,3968.2,3.13156,2.165,0.66,-31.1,4
459.2,3893.1,17.98794,2.966,0.80,62.8,4
2022.4,3925.4,1.28388,1.637,0.30,-68.7,4
640.6,3898.0,8.04494,2.370,0.78,41.3,4
1583.0,3874.9,2.65474,2.301,0.60,22.9,4
3538.5,3864.7,15.95285,3.572,0.37,-32.7,4
1597.6,3851.1,1.61187,1.430,0.76,-0.4,4
3044.5,3883.6,5.61361,2.042,0.78,-59.4,4
2646.8,3907.3,5.30000,2.863,0.40,-82.0,4
4168.0,3811.2,9.08398,2.508,0.85,-12.0,4
2398.3,3748.0,8.53828,4.149,0.61,15.1,4
3733.7,3861.4,2.18155,2.011,0.46,9.5,4
531.8,3894.2,1.21986,1.553,0.35,45.4,4
131.4,3900.1,11.45498,3.011,0.86,47.2,4
2129.4,3875.3,33.42431,2.720,0.91,18.6,4
3111.4,3884.2,2.96698,2.937,0.60,71.5,4
3217.7,3885.1,33.68129,11.448,0.46,-5.1,4
2725.4,3864.7,1.52760,1.452,0.68,58.0,4
3757.4,3898.7,1.83925,1.885,0.59,45.7,4
1143.9,3864.1,2.36491,1.899,0.79,44.1,4
2398.6,3882.9,6.84945,2.601,0.76,55.8,4
2181.9,3864.1,2.33542,2.269,0.80,42.5,4
3377.2,3868.1,8.31889,3.084,0.65,73.8,4
4105.6,3890.2,6.67283,2.691,0.75,-58.5,4
2911.0,3898.5,1.64554,1.837,0.53,-9.8,4
3460.8,3882.8,3.27558,2.158,0.92,89.6,4
2289.0,3924.8,2.02753,2.015,0.49,37.5,4
3924.9,3901.6,4.08510,2.660,0.66,8.4,4
3736.1,3889.9,3.05761,2.365,0.74,-52.4,4
368.2,3863.8,2.95367,1.726,0.82,18.5,4
3532.9,3899.2,1.86130,1.918,0.60,-76.5,4
2265.0,3848.8,3.90192,2.578,0.75,-2.1,4
3951.3,3904.3,3.67629,2.195,0.57,-27.4,4
1741.5,3878.7,24.49380,2.599,0.70,-16.2,4
2886.4,3897.3,6.45730,2.805,0.91,50.8,4
1792.2,3919.3,4.47529,2.050,0.87,68.3,4
220.8,3927.2,1.02364,1.309,0.36,44.8,4
3379.2,3883.4,3.38097,1.893,0.76,33.3,4
2104.3,3858.5,11.00306,1.790,0.89,-16.0,4
2420.8,3817.4,3.37607,2.523,0.52,79.7,4
4090.7,3887.4,7.91761,1.991,0.90,-34.6,4
2002.5,3891.7,1.24107,1.201,0.55,-0.1,4
1836.0,3881.7,65.47863,2.361,0.95,-0.8,4
2935.0,3883.6,13.38008,2.852,0.88,-89.6,4
557.4,3878.1,6.38797,1.729,0.85,47.2,4
3705.5,3886.2,2.02365,1.739,0.73,4.5,4
977.5,3892.0,7.66163,2.234,0.79,3.4,4
692.8,3821.8,1.22210,1.605,0.36,-44.7,4
3718.4,3848.9,12.69894,2.614,0.79,55.7,4
4112.9,3859.5,16.87143,2.960,0.78,-80.0,4
2657.6,3863.3,12.68707,2.129,0.95,-54.8,4
1685.3,4050.7,9.08406,2.950,0.81,65.5,4
2536.4,3865.8,2.57080,2.323,0.65,-71.9,4
122.6,3878.9,11.20303,2.688,0.82,54.3,4
2578.0,3887.6,3.01854,1.968,0.77,-80.6,4
1460.8,3778.3,3.07883,2.089,0.70,-66.9,4
4026.2,3895.4,10.95045,1.879,0.81,68.8,4
1266.6,3851.0,7.14164,3.596,0.53,25.2,4
1966.5,3885.5,20.51641,2.630,0.71,-57.4,4
1614.8,3864.0,5.79599,1.909,0.86,-9.7,4
2782.1,3883.7,6.19865,1.923,0.76,81.5,4
1415.3,3849.9,8.16461,3.248,0.53,26.2,4
3822.4,3893.2,1.95590,2.374,0.61,69.9,4
3681.6,3876.1,2.88691,2.225,0.45,-11.7,4
619.2,3880.0,7.30096,2.297,0.80,40.6,4
230.6,3891.3,1.95589,1.879,0.37,-19.3,4
1393.0,3867.1,3.26432,2.015,0.72,-11.8,4
419.2,3855.9,18.50019,2.579,0.85,-84.7,4
2899.3,3852.8,6.99599,2.934,0.59,-53.4,4
2290.2,3860.6,8.02207,4.796,0.58,15.2,4
1161.6,3867.1,4.62030,2.527,0.53,-56.2,4
1010.4,3794.2,20.33217,1.943,0.90,-22.7,4
3894.0,3873.5,3.78175,1.852,0.74,24.3,4
1567.0,3864.9,6.30277,1.869,0.80,3.0,4
2318.0,3873.0,3.27006,2.467,0.56,16.2,4
2289.7,3857.7,6.94353,4.418,0.55,-6.2,4
161.6,3864.7,17.27293,3.413,0.91,-52.6,4
839.8,3831.1,17.61906,2.074,0.97,61.1,4
247.5,3855.4,17.79262,2.201,0.66,62.5,4
2828.1,3893.6,2.17008,1.810,0.62,-41.3,4
1301.1,3844.8,4.52356,2.368,0.86,15.3,4
3600.9,3790.5,1.62494,1.514,0.65,0.8,4
2341.4,3829.1,1.71943,1.549,0.34,75.7,4
2695.0,3871.2,5.82058,2.265,0.68,-27.6,4
702.0,3853.2,19.60349,3.594,0.62,-7.8,4
328.2,3870.2,1.25084,1.742,0.24,59.5,4
3607.0,3861.1,15.89732,3.706,0.73,-49.3,4
3969.6,3888.2,8.42290,1.781,0.80,-24.9,4
3806.9,3962.5,6.74481,1.576,0.86,57.8,4
2823.1,3854.1,3.00825,2.140,0.70,27.3,4
2523.3,3858.1,1.67124,1.684,0.55,47.1,4
3210.2,3893.7,9.03993,4.994,0.80,17.0,4
607.8,3767.0,67.06481,3.175,0.74,17.4,4
2378.4,3857.5,3.75513,1.873,0.86,-65.4,4
3025.3,3857.1,41.19043,2.142,0.95,7.1,4
397.5,3781.5,17.91006,2.270,0.74,57.0,4
199.2,3840.9,2.18538,1.869,0.77,-29.5,4
1651.6,3852.2,4.14382,2.113,0.78,-70.2,4
1100.6,3843.4,8.21411,2.660,0.67,81.9,4
2685.7,3842.9,7.22441,2.434,0.75,30.2,4
3820.5,3860.0,2.13183,2.059,0.41,26.9,4
198.4,3872.3,2.07967,2.090,0.37,0.6,4
341.1,3827.3,3.02826,2.119,0.72,41.9,4
2507.3,3864.6,11.14396,2.525,0.80,-77.0,4
3275.8,3866.8,14.07508,4.831,0.65,24.7,4
1664.5,3811.0,7.26057,3.146,0.60,-86.7,4
1822.6,3771.0,2.83177,1.849,0.98,-10.8,4
64.4,3852.3,1.63617,1.833,0.43,-67.3,4
2994.4,3864.6,1.99123,1.867,0.63,-84.6,4
3452.4,3865.8,1.06928,1.415,0.60,-71.4,4
1749.4,3846.5,6.10018,2.217,0.66,31.8,4
2909.4,3864.1,4.37182,2.017,0.63,41.7,4
2933.3,3858.5,4.35115,2.389,0.75,-76.1,4
2335.8,3848.4,3.95848,2.762,0.68,-49.8,4
2645.1,3851.1,40.46187,2.833,0.91,47.9,4
177.4,3772.1,2.84166,2.221,0.75,14.6,4
2841.2,3861.6,5.56686,2.174,0.86,-79.2,4
3264.2,3823.6,3.80954,3.765,0.58,0.7,4
2255.0,3839.1,1.19183,1.241,0.90,89.4,4
4054.2,3861.8,2.66758,1.739,0.84,-27.6,4
958.7,3855.1,3.71311,2.589,0.69,-3.6,4
808.6,3826.1,2.46935,1.509,0.75,19.9,4
1280.8,3859.3,5.10973,3.317,0.43,-7.2,4
440.8,3826.8,3.21758,2.035,0.73,8.1,4
3670.7,3770.3,21.14256,4.479,0.50,-64.9,4
1755.8,3821.5,3.76992,2.352,0.65,50.8,4
3538.6,3840.1,8.61206,2.986,0.59,-68.4,4
3299.5,3840.6,5.30728,2.750,0.58,-63.6,4
2246.9,3866.4,17.38144,2.735,0.89,37.1,4
1469.1,3766.7,17.33467,2.611,0.67,79.4,4
804.6,3878.8,2.81469,2.199,0.58,9.1,4
1212.1,3848.3,2.69145,1.788,0.82,-16.6,4
921.4,3873.9,39.02551,2.977,0.84,-11.3,4
3477.5,3604.0,20.71883,2.541,0.76,-23.3,4
1098.9,3856.9,2.20269,1.785,0.50,22.1,4
799.0,3850.2,3.08272,2.722,0.80,-88.5,4
2274.0,3863.3,1.99139,1.815,0.90,5.5,4
87.4,3861.4,2.75685,1.963,0.85,41.4,4
42.3,3867.8,1.54106,1.459,0.69,84.2,4
1874.9,3836.2,2.81340,2.437,0.79,79.5,4
3906.2,3844.4,3.51614,2.269,0.54,-88.2,4
1765.6,3823.3,6.63272,2.892,0.68,-66.8,4
1629.7,3845.5,2.69543,2.136,0.45,43.5,4
984.9,3782.2,4.87094,1.973,0.87,36.9,4
1072.9,3852.4,31.36538,4.090,0.61,-24.5,4
4107.8,3842.6,4.19727,2.104,0.76,3.4,4
3955.8,3854.7,14.76525,1.878,0.89,-83.4,4
1514.7,3827.5,2.90249,2.056,0.77,-1.7,4
446.5,3844.1,5.14920,1.939,0.91,23.4,4
728.9,3827.8,2.46762,1.795,0.70,-56.2,4
1353.2,3854.3,7.66146,2.278,0.92,-14.3,4
2298.6,3766.0,46.27248,2.035,0.93,-48.0,4
401.3,3843.2,13.81232,2.416,0.63,-40.3,4
2211.8,3844.4,6.97755,2.326,0.81,-81.7,4
306.8,3811.5,3.45169,2.629,0.75,-62.0,4
1836.5,3756.6,2.47569,2.000,0.44,73.0,4
2380.0,3842.9,4.88133,2.071,0.80,40.6,4
3290.9,3773.7,11.94697,4.040,0.49,-48.9,4
2839.0,3762.4,2.41322,1.664,0.65,60.5,4
1390.6,3848.2,1.36044,1.477,0.59,-70.3,4
290.1,3875.7,9.29607,2.786,0.61,21.8,4
4181.7,3847.5,1.62724,1.521,0.70,34.1,4
677.1,3858.1,3.61811,2.233,0.60,65.6,4
1783.1,3824.7,13.20693,1.954,0.87,-8.4,4
2352.2,3817.8,3.79375,2.437,0.51,27.1,4
567.9,3836.9,6.17995,3.149,0.54,-13.1,4
61.2,3821.0,1.82878,1.620,0.55,46.1,4
2293.8,3776.4,2.07062,1.918,0.61,-71.6,4
2556.6,3835.6,4.45479,2.274,0.79,-53.5,4
1175.4,3841.3,8.55153,3.117,0.68,77.0,4
2016.9,3845.3,4.75014,1.846,0.90,-23.7,4
1808.4,3849.5,9.23837,3.010,0.58,-40.8,4
2263.1,3853.5,13.74252,3.471,0.45,-15.7,4
3342.9,3797.1,2.34697,1.826,0.58,81.2,4
1116.4,3818.2,3.42736,2.030,0.79,55.3,4
1732.5,3835.3,3.57837,2.315,0.68,-77.0,4
82.2,3782.6,15.86704,2.454,0.78,33.0,4
3477.0,3803.2,26.93104,1.689,0.92,8.2,4
1386.1,3836.6,4.91660,3.231,0.75,12.3,4
863.0,3820.1,2.54089,2.014,0.78,-85.8,4
2600.6,3832.4,2.18437,1.558,0.68,47.9,4
4156.6,3827.8,2.51626,1.953,0.65,78.7,4
4032.0,3782.8,38.90132,7.009,0.26,-89.0,4
111.7,3812.1,3.72901,3.302,0.45,-79.9,4
3090.3,3823.0,7.16007,2.778,0.46,-27.5,4
3564.1,3820.4,23.42335,2.616,0.90,-62.4,4
2636.1,3820.6,8.18740,2.037,0.88,-44.6,4
1303.1,3759.5,4.83639,2.054,0.80,-69.8,4
4071.5,3819.5,3.76945,2.218,0.84,23.7,4
1601.9,3831.3,1.70994,1.798,0.70,-10.2,4
1384.3,3853.2,3.37812,2.081,0.57,61.6,4
2307.2,3841.8,1.14544,1.485,0.35,44.6,4
1276.4,3782.1,11.14529,3.412,0.92,-9.2,4
304.8,3824.7,8.24944,4.143,0.80,-40.3,4
405.8,3802.0,3.35545,2.382,0.82,-2.0,4
660.1,3816.0,3.41197,1.684,0.67,42.2,4
2925.4,3774.5,12.11546,2.792,0.62,72.3,4
4132.3,3830.1,68.75955,3.303,0.57,-84.4,4
3354.9,3823.4,1.30026,1.309,0.75,-57.8,4
2370.4,3797.1,2.62730,1.604,0.75,-44.7,4
614.1,3812.9,5.83122,2.002,0.66,-82.6,4
3831.6,3819.0,3.31471,1.831,0.80,-83.2,4
3468.7,3811.0,1.98595,1.434,0.88,89.1,4
64.6,3838.6,9.94276,1.938,0.80,87.0,4
3983.1,3814.5,44.35740,3.382,0.48,-68.3,4
3398.5,3750.6,5.98220,2.322,0.76,-27.6,4
3743.4,3839.1,6.22990,3.166,0.71,-41.0,4
1388.5,3833.5,2.44112,2.843,0.58,17.3,4
132.4,3805.5,36.33535,4.763,0.74,-20.8,4
3942.4,3835.6,2.28939,1.517,0.91,-51.4,4
3257.1,3820.3,2.51252,1.575,0.20,1.2,4
4.1,3770.3,2.81580,1.939,0.62,34.8,4
2215.0,3835.4,3.79502,2.430,0.70,40.2,4
1027.5,3830.6,2.36279,1.754,0.95,-81.5,4
3197.0,3645.3,5.13776,2.596,0.73,82.3,4
2683.1,3773.3,2.17011,2.121,0.73,-68.1,4
2511.3,3827.6,2.55450,1.986,0.60,80.0,4
321.8,3840.2,1.30900,1.368,0.73,-42.6,4
2577.8,3824.5,6.15388,2.518,0.84,12.9,4
1405.6,3736.3,1.57605,1.659,0.53,-77.2,4
2494.9,3811.0,3.97280,3.301,0.41,59.3,4
133.1,3733.3,9.42037,1.820,0.87,48.2,4
223.1,3813.0,2.56208,2.255,0.37,-43.4,4
1384.5,3786.6,69.43159,5.189,0.52,-80.3,4
1151.7,3761.0,38.76475,2.365,0.81,22.8,4
959.7,3734.5,1.99548,1.863,0.52,-40.5,4
156.8,3826.7,2.09970,1.487,0.76,-70.6,4
2328.4,3825.4,3.53183,2.732,0.65,18.4,4
3325.4,3813.7,30.20726,2.193,0.78,44.7,4
3496.8,3789.9,1.34460,1.377,0.77,42.7,4
1519.8,3845.4,3.97867,2.444,0.77,81.1,4
1622.9,3799.6,11.82312,2.030,0.84,19.0,4
3622.1,3746.3,22.17979,4.237,0.76,30.4,4
3104.9,3738.5,11.95063,3.580,0.75,14.7,4
2231.9,3825.2,1.76853,1.800,0.47,-54.7,4
97.3,3793.5,2.99604,2.166,0.56,73.3,4
2269.4,3826.7,6.27218,2.703,0.82,-84.7,4
3404.2,3789.7,1.93127,1.777,0.74,69.9,4
557.0,3813.9,5.91440,2.767,0.63,11.2,4
3635.7,3793.6,2.09365,1.605,0.95,-81.4,4
2185.1,3800.6,3.70242,2.285,0.69,-75.9,4
4013.8,3812.9,34.27961,2.499,0.74,-10.0,4
25.0,3770.5,4.91413,2.095,0.84,78.5,4
