x,y,luminosity_counts,hlr_pixel,q,theta,n
2111.0,3474.8,13.34067,3.569,0.96,67.1,4
2824.3,3647.7,24.20600,3.642,0.77,44.0,4
3616.8,3652.2,2.24657,2.562,0.46,-45.3,4
501.1,3453.9,4.94590,2.418,0.84,-69.4,4
3864.5,3526.7,3.18229,3.124,0.32,-2.9,4
1403.3,3672.3,0.93047,1.086,0.87,-11.8,4
1962.5,3580.7,5.64947,3.117,0.53,68.6,4
3704.2,3444.5,3.19196,2.776,0.54,32.7,4
363.3,3585.6,52.66579,4.325,0.79,13.7,4
837.3,3644.6,33.78540,3.139,0.83,14.2,4
3133.6,3679.8,11.18577,4.220,0.88,-48.6,4
1008.3,3676.0,34.24658,4.802,0.86,-72.0,4
2442.0,3616.6,3.34655,2.461,0.58,-63.2,4
790.2,3666.7,5.43320,3.492,0.74,-64.5,4
1873.5,3626.9,1.72642,1.810,0.44,-29.6,4
2746.7,3678.9,6.30021,3.290,0.87,79.3,4
1298.9,3652.5,11.12941,3.881,0.90,-45.8,4
3514.4,3595.8,4.76061,2.786,0.65,-65.3,4
2078.5,3592.5,3.87065,3.277,0.57,-56.1,4
3645.7,3590.7,17.65223,3.909,0.84,-22.9,4
2344.3,3600.5,3.25513,2.411,0.66,-81.2,4
255.7,3679.2,9.08561,4.469,0.91,-29.2,4
854.1,3442.0,7.63550,2.794,0.82,-45.9,4
3488.8,3662.9,32.01492,3.215,0.91,78.2,4
2518.8,3811.4,1.94108,1.833,0.89,-72.5,4
1092.1,3682.2,3.75841,2.310,0.85,-42.4,4
2917.7,3646.7,6.51340,3.218,0.81,63.0,4
3088.6,3659.2,1.62675,1.596,0.47,82.9,4
3721.0,3892.5,2.87298,2.709,0.65,-0.4,4
2443.9,3943.0,8.68141,3.290,0.59,-73.0,4
3016.1,3677.3,11.07981,3.247,0.86,-57.1,4
1996.7,3583.5,3.86523,3.329,0.50,-72.6,4
1817.4,3514.3,3.82367,2.976,0.70,-14.2,4
1569.0,3691.0,2.13169,2.341,0.57,-45.2,4
2569.6,3681.7,8.52867,4.048,0.53,-68.1,4
160.3,3614.2,10.25107,2.770,0.91,82.6,4
913.3,3556.5,5.86084,2.573,0.96,-51.9,4
1262.5,3653.8,5.45302,4.582,0.41,-60.1,4
3383.5,3658.5,2.11264,2.388,0.34,-36.0,4
3874.3,3640.9,26.85592,3.712,0.57,-11.4,4
3770.0,3642.6,25.71690,5.560,0.64,-79.3,4
2265.4,3543.6,2.11705,1.994,0.49,49.6,4
3726.4,3506.3,9.98183,3.749,0.71,47.9,4
2292.5,3469.5,6.09379,3.275,0.74,4.2,4
515.0,3653.1,47.48172,5.557,0.74,78.6,4
2855.5,3651.0,10.04196,2.557,0.78,13.3,4
725.5,3613.9,5.21036,3.708,0.71,-32.2,4
1550.1,3638.8,10.17072,4.798,0.63,-8.3,4
3188.7,3588.0,15.10380,3.894,0.68,75.7,4
2999.2,3652.0,9.82804,3.639,0.64,15.9,4
1123.0,3524.7,4.00443,3.218,0.51,66.3,4
324.2,3479.6,14.74748,2.771,0.93,59.2,4
4119.4,3629.5,3.61261,2.707,0.54,-29.1,4
4080.4,3636.1,10.15588,3.457,0.67,48.1,4
1977.6,3660.0,3.22932,2.481,0.77,-79.3,4
2491.7,3596.7,2.68978,2.497,0.58,-44.5,4
3222.4,3528.5,1.98493,1.704,0.53,9.0,4
3648.1,3225.5,15.93882,4.652,0.65,85.1,4
3845.8,3828.7,15.45946,3.253,0.72,51.5,4
3991.3,3240.6,3.94487,2.914,0.78,55.2,4
2074.2,3599.6,11.30331,4.546,0.67,-73.3,4
2204.0,3406.7,17.17842,2.722,0.92,22.9,4
897.3,3590.2,17.60658,3.312,0.96,60.5,4
4013.1,3547.8,2.33463,2.252,0.27,-56.5,4
1122.0,3625.4,17.12504,2.973,0.85,83.8,4
1810.8,3533.2,1.23392,1.434,0.63,-72.5,4
2504.0,3629.8,8.69071,4.801,0.48,-4.5,4
450.9,3546.8,4.44853,3.006,0.57,-74.7,4
1739.2,3620.8,28.03596,2.715,0.89,12.4,4
1693.8,3481.5,1.12152,1.308,0.59,-65.1,4
239.3,3839.5,4.34460,3.395,0.61,83.5,4
870.5,3555.7,3.19744,2.614,0.73,-41.7,4
191.7,3590.5,3.67943,1.971,0.64,25.9,4
551.2,3585.1,28.64627,3.401,0.85,48.9,4
3858.4,3527.8,1.61392,1.570,0.59,-71.3,4
87.2,3580.7,6.42484,3.602,0.74,-75.5,4
851.9,3782.7,3.97015,3.299,0.50,33.4,4
1140.6,3636.8,12.52867,4.285,0.70,-12.3,4
2817.4,3926.1,5.70060,3.343,0.86,11.5,4
2576.7,3364.0,11.44629,5.363,0.44,4.6,4
681.1,3648.3,5.20839,3.318,0.61,41.8,4
1217.6,3644.9,2.98344,2.579,0.79,80.3,4
1970.8,3336.1,3.71955,2.564,0.67,-69.8,4
3681.8,3878.8,6.97675,2.474,0.84,-22.6,4
178.4,3616.7,4.45742,2.758,0.65,84.9,4
714.9,3627.5,8.74743,3.184,0.75,-52.4,4
2972.1,3639.0,2.68310,2.037,0.37,11.7,4
154.7,3546.8,29.78140,3.288,0.94,6.5,4
2305.0,3510.2,5.37663,2.798,0.71,-62.1,4
1736.2,3523.9,4.46014,2.517,0.58,86.9,4
869.2,3596.9,4.16796,2.315,0.93,65.3,4
1346.7,3443.6,27.27744,4.110,0.53,-34.2,4
2013.0,3484.1,4.82032,4.556,0.52,8.3,4
2280.8,3597.4,5.16977,3.240,0.91,6.3,4
2156.0,3483.3,2.57578,2.499,0.38,23.3,4
1125.7,3900.1,4.64761,3.791,0.51,-13.8,4
65.7,3534.0,4.04557,3.254,0.69,-15.6,4
35.5,3570.0,1.71851,1.645,0.63,-87.4,4
2084.5,3824.3,11.14103,3.900,0.67,49.1,4
3225.3,3557.0,6.46385,2.588,0.89,-11.4,4
3656.2,3487.7,64.64630,4.954,0.63,-21.1,4
744.8,3610.9,54.24533,5.318,0.81,89.3,4
3926.3,3558.2,3.03096,2.251,0.48,37.9,4
68.0,3750.8,5.73552,4.196,0.53,34.5,4
2962.3,3881.3,10.91997,3.714,0.79,-20.8,4
852.8,3838.3,8.93924,3.141,0.59,15.7,4
3648.6,3615.7,1.81641,1.896,0.32,-39.4,4
606.2,3586.5,36.01784,3.847,0.83,-24.6,4
3444.1,3530.9,5.52541,2.456,0.58,37.5,4
1348.8,3579.1,12.03722,3.536,0.73,-70.0,4
787.4,3471.8,10.00877,3.100,0.72,29.9,4
2461.1,3610.0,37.55560,3.967,0.65,-62.3,4
1974.7,3592.6,9.13355,3.447,0.57,45.3,4
3754.8,3539.3,7.04945,2.621,0.69,-30.9,4
3384.0,3630.3,8.31383,3.338,0.76,48.4,4
1861.3,3561.4,3.56156,2.578,0.54,-45.4,4
1951.8,3632.8,28.01585,4.042,0.56,36.3,4
4184.0,3579.0,2.67463,2.113,0.92,-43.7,4
3755.3,3599.5,16.03718,3.867,0.79,7.4,4
2721.9,3460.2,3.01453,2.463,0.70,28.8,4
1258.7,3673.9,10.67066,5.440,0.96,-11.4,4
1871.1,3584.6,46.00965,4.152,0.63,69.1,4
2290.6,3571.8,4.27492,2.525,0.60,-30.4,4
2225.5,3627.5,3.23688,3.324,0.55,19.0,4
1552.1,3608.7,4.01248,3.653,0.46,23.2,4
2693.4,3552.7,8.72028,3.531,0.55,-44.2,4
46.7,3583.0,10.73403,4.313,0.79,-12.1,4
3441.2,3402.3,3.90629,2.763,0.66,52.9,4
70.0,3568.5,34.63726,3.788,0.62,89.9,4
1524.6,3485.3,33.72799,4.453,0.84,-6.0,4
2797.5,3804.0,13.83770,4.318,0.96,38.4,4
2940.6,3551.3,1.01525,1.266,0.59,-69.8,4
3555.5,3821.0,11.73898,6.312,0.85,74.5,4
1338.1,3568.9,4.31815,3.471,0.50,-45.3,4
311.1,3622.8,25.01114,4.351,0.85,-80.2,4
105.2,3625.6,1.12244,1.810,0.21,41.3,4
2081.5,3593.5,3.40412,3.082,0.74,-36.6,4
849.8,3570.2,3.45207,2.619,0.59,-23.3,4
2254.5,3563.7,16.45983,2.708,0.86,-81.4,4
7.4,3547.3,11.64242,3.770,0.84,-78.1,4
2038.5,3571.9,4.72777,3.191,0.57,48.4,4
3810.1,3528.2,2.41612,2.410,0.50,37.1,4
1214.9,3624.9,2.16010,1.855,0.74,-46.4,4
3996.7,3586.1,14.72643,2.874,0.88,-18.7,4
620.8,3497.2,3.68843,2.984,0.55,6.0,4
3434.6,3588.4,21.72256,3.615,0.62,8.4,4
1427.9,3406.5,3.34468,2.755,0.44,-64.5,4
32.8,3468.9,17.68892,3.593,0.71,77.7,4
3477.5,3356.4,11.64142,3.621,0.70,52.5,4
3179.3,3822.1,12.61514,3.050,0.83,-17.3,4
3796.4,3572.4,43.84123,2.729,0.99,13.7,4
1736.3,3590.6,3.31783,2.541,0.46,-19.5,4
1159.0,3622.8,4.49531,4.163,0.71,-54.4,4
56.9,3627.4,8.47437,3.400,0.85,-2.9,4
2958.2,3251.9,40.37915,4.797,0.83,-23.1,4
1927.6,3564.4,8.06895,2.599,0.76,59.8,4
1920.4,3570.8,0.92850,1.126,0.61,-73.9,4
812.1,3815.2,3.81658,2.258,0.86,66.7,4
2605.7,3528.2,19.39851,5.701,0.51,80.3,4
1444.0,3562.9,11.35410,3.883,0.55,-87.0,4
1224.5,3531.3,4.16251,3.123,0.40,-1.1,4
3046.7,3491.6,12.48663,3.917,0.75,72.6,4
171.2,3577.0,3.17842,2.100,0.74,-59.9,4
2091.4,3565.4,1.04741,1.495,0.28,-68.8,4
964.9,3628.9,7.98337,3.367,0.63,-83.4,4
2126.4,3849.8,5.59493,3.152,0.55,81.8,4
1800.1,3581.9,4.53557,2.152,0.67,-42.1,4
1557.6,3846.8,0.86194,0.994,0.60,71.5,4
3264.1,3548.9,15.03865,2.665,0.90,24.8,4
3579.2,3565.3,1.35712,1.478,0.60,70.0,4
867.7,3534.2,3.22215,2.429,0.43,-40.9,4
283.4,3513.9,11.85405,2.761,0.96,33.3,4
2340.7,3554.0,2.13666,2.060,0.60,-56.6,4
4073.6,3539.8,0.88851,1.006,0.63,69.8,4
2323.4,3567.8,5.43307,3.204,0.58,-58.4,4
2016.3,3523.1,24.00243,3.582,0.76,-71.9,4
3208.9,3539.8,2.08596,2.045,0.44,63.6,4
1428.0,3528.0,1.10241,1.454,0.39,-59.6,4
3341.3,3557.8,7.81745,3.880,0.49,-37.6,4
1774.1,3584.3,22.63585,3.368,0.74,-10.8,4
4143.6,3848.0,2.04029,2.065,0.41,-24.0,4
2956.3,3555.3,46.99716,4.959,0.74,-27.7,4
2959.8,3865.8,8.19426,3.732,0.54,-29.5,4
2697.5,3553.7,1.32195,1.123,0.68,-1.1,4
141.4,3296.4,6.15344,2.387,0.84,63.6,4
2839.7,3893.0,9.09908,2.863,0.94,81.2,4
2088.7,3573.4,1.38849,1.203,0.67,-17.9,4
1783.1,3567.0,16.79820,3.231,0.97,-45.7,4
4171.2,3860.6,1.29515,1.497,0.56,-17.8,4
1651.4,3527.1,6.58638,2.322,0.85,-79.2,4
44.6,3615.8,4.76133,2.672,0.75,-87.5,4
2611.8,3561.6,1.22517,1.508,0.56,18.8,4
2034.1,3460.9,2.18090,2.003,0.72,-72.9,4
1711.1,3496.6,4.74307,2.481,0.44,22.4,4
1474.3,3842.8,4.23356,2.801,0.83,-28.1,4
953.8,3539.3,2.95879,2.723,0.32,32.6,4
2021.1,3581.2,2.47074,2.024,0.57,67.5,4
3023.7,3539.6,4.48448,3.988,0.65,25.7,4
1923.2,3579.5,1.09818,1.548,0.43,-58.5,4
718.9,3537.7,6.22492,2.715,0.98,66.4,4
2951.0,3545.2,17.66536,4.800,0.65,-59.6,4
2511.0,3559.8,8.10060,3.722,0.65,-17.3,4
1017.8,3453.0,20.53732,4.328,0.57,-54.7,4
2100.8,3528.4,2.09744,2.035,0.48,6.9,4
2661.4,3793.1,3.77668,2.434,0.60,-56.3,4
3955.4,3559.5,13.88158,3.226,0.90,-24.2,4
782.4,3841.5,15.71335,3.369,0.69,12.7,4
2258.9,3453.5,6.00633,2.384,0.72,-20.6,4
3245.3,3532.5,3.08028,2.225,0.63,-86.0,4
1704.1,3514.0,11.09473,3.441,0.64,-50.4,4
237.9,3565.6,10.40940,4.308,0.58,79.7,4
2864.7,3925.6,19.52243,5.213,0.83,-51.1,4
1874.5,3499.0,4.10369,2.116,0.66,-41.5,4
304.6,3541.4,13.28856,4.224,0.65,-62.3,4
4043.0,3943.1,3.76916,2.678,0.61,-82.8,4
1962.6,3829.9,10.04301,3.369,0.90,-43.9,4
2494.4,3444.7,9.52282,2.866,0.93,-82.1,4
1879.5,3551.1,22.31868,3.575,0.65,3.2,4
1684.0,3467.6,1.65203,1.953,0.33,10.8,4
2529.5,3517.3,34.83771,2.861,0.91,53.1,4
4031.2,3558.1,8.12600,2.914,0.61,-34.1,4
3505.1,3477.2,8.48678,3.171,0.84,-78.3,4
1091.3,3255.9,3.89802,2.423,0.82,-62.3,4
3286.0,3462.7,1.50802,1.961,0.26,-17.9,4
2888.5,3889.3,33.72171,3.779,0.86,41.1,4
3260.6,3499.2,2.22008,2.218,0.60,-69.4,4
1100.8,3859.7,11.46872,3.535,0.88,11.8,4
343.1,3621.3,32.45069,3.040,0.92,4.5,4
432.2,3506.9,17.24078,3.553,0.80,0.9,4
2820.2,3531.7,5.62170,3.657,0.53,-79.5,4
1234.4,3530.4,3.07583,2.369,0.59,53.9,4
3928.8,3879.6,13.72640,3.240,0.96,-69.8,4
3746.9,3493.8,6.99051,2.999,0.90,-62.9,4
3554.8,3901.8,75.98660,2.737,0.94,79.0,4
199.0,3535.7,16.27633,3.949,0.80,-21.1,4
298.7,3746.2,4.25513,2.369,0.74,12.0,4
965.8,3489.4,4.53873,3.076,0.85,-2.6,4
1652.9,3265.8,2.50505,1.943,0.72,84.3,4
1494.3,3913.4,8.81504,2.972,0.87,18.1,4
3912.8,3551.8,3.27004,3.305,0.73,44.8,4
1691.6,3490.2,0.92995,1.210,0.60,-72.8,4
1609.2,3485.6,1.27506,1.314,0.61,-18.2,4
204.4,3501.0,2.31474,2.189,0.66,70.1,4
3312.5,3495.5,2.18465,2.014,0.54,-22.5,4
3036.1,3432.6,4.11375,2.585,0.85,40.5,4
733.0,3386.7,15.34903,3.199,0.81,-84.2,4
3368.4,3503.7,26.11780,2.777,0.97,-30.7,4
782.8,3797.7,4.33973,2.409,0.71,81.7,4
2562.2,3946.6,5.10630,3.523,0.70,30.2,4
152.2,3313.9,6.06576,2.712,0.72,39.4,4
825.6,3515.6,2.38703,2.446,0.37,-17.8,4
3900.4,3516.5,4.89312,3.379,0.58,-77.0,4
95.4,3502.2,5.85180,2.715,0.82,-26.0,4
148.7,3506.2,18.16327,3.645,0.64,-85.7,4
3862.2,3909.3,12.30684,4.108,0.79,67.9,4
859.9,3365.2,10.09604,3.723,0.85,28.6,4
2827.8,3484.6,2.18277,2.459,0.59,20.0,4
4014.0,3493.5,1.33816,1.607,0.62,-0.3,4
1210.3,3862.2,4.29314,3.431,0.69,-15.6,4
2614.4,3484.1,8.12996,4.478,0.49,-17.8,4
2196.3,3478.3,22.68137,5.043,0.65,50.8,4
804.0,3871.2,28.17408,2.790,0.90,87.8,4
2573.9,3836.9,36.08729,9.976,0.86,32.8,4
3515.9,3504.8,72.39852,4.055,0.94,-90.0,4
422.2,3408.5,37.24067,3.587,0.97,-34.1,4
2749.4,3468.7,2.94311,2.114,0.66,85.2,4
714.2,3462.3,13.38735,3.079,0.90,-44.9,4
1580.2,3972.6,5.49336,2.285,0.80,70.5,4
2435.0,3464.7,2.95226,2.047,0.79,-73.7,4
2468.6,3508.2,5.88166,4.034,0.58,69.8,4
139.6,3531.5,11.21848,2.899,0.84,-85.5,4
2515.9,3483.5,12.77853,2.908,0.87,3.5,4
2762.2,3346.1,42.98619,3.208,0.93,-2.3,4
2894.3,3517.9,3.74223,2.790,0.52,-7.1,4
2140.6,3470.0,2.97198,2.239,0.65,82.8,4
2678.1,3486.3,10.09883,3.689,0.69,22.8,4
1319.0,3451.4,2.08612,2.016,0.79,12.4,4
3866.9,3496.7,51.12825,5.364,0.70,-49.4,4
3707.8,3507.6,17.97273,3.418,0.90,-69.3,4
2511.1,3492.2,5.32114,3.192,0.82,88.3,4
4120.2,3569.7,0.97207,1.306,0.36,46.3,4
1878.5,3500.5,0.85621,0.916,0.58,-20.7,4
4181.8,3433.7,4.13952,2.692,0.81,-48.7,4
3460.5,3482.4,20.50191,3.079,0.86,-39.1,4
3321.2,3393.6,16.80773,4.075,0.93,33.7,4
573.5,3494.1,11.31155,5.402,0.61,-5.1,4
409.5,3481.6,3.66295,3.390,0.95,-27.5,4
3236.1,3481.7,2.46373,1.845,0.58,7.2,4
1204.5,3447.9,2.76900,2.481,0.44,-40.6,4
2822.6,3844.8,1.43569,1.627,0.35,-22.5,4
2800.7,3421.0,7.56332,3.145,0.71,52.5,4
3289.0,3161.6,23.32090,3.470,0.92,-68.2,4
2105.2,3883.7,5.98675,4.317,0.91,40.3,4
1852.0,3500.6,17.55712,3.382,0.94,-21.2,4
3285.3,3491.2,1.75047,1.980,0.38,85.7,4
1016.1,3440.4,37.89304,3.813,0.84,28.7,4
29.0,3423.4,29.09953,4.623,0.56,40.5,4
3009.0,3431.9,4.05108,2.049,0.90,8.2,4
2790.4,3902.6,48.26397,3.356,0.77,-42.3,4
1458.5,3877.5,9.98928,3.323,0.74,37.9,4
526.8,3485.8,2.16752,2.263,0.70,47.1,4
4042.1,3508.1,3.57836,3.029,0.41,-25.5,4
371.8,3437.5,1.74685,1.584,0.74,-89.8,4
4013.2,3420.0,5.49972,3.348,0.61,30.0,4
1606.1,3495.1,1.71406,1.484,0.81,-42.2,4
3161.6,3475.0,10.99795,3.233,0.88,-53.2,4
3804.0,3500.3,1.47521,1.708,0.37,56.9,4
3256.8,3482.0,10.14505,3.009,0.70,-39.0,4
3958.5,3448.7,3.57930,2.883,0.36,42.2,4
3176.5,3476.3,9.09130,3.546,0.59,51.7,4
3388.2,3542.8,4.20088,2.125,0.75,-26.3,4
2834.4,3438.3,27.55887,2.703,0.92,-1.6,4
2842.5,3528.0,1.52093,1.680,0.63,-88.1,4
3486.1,3460.5,2.67225,2.144,0.81,-1.6,4
1627.6,3472.7,6.57352,2.567,0.72,43.0,4
2801.1,3854.5,3.88511,2.756,0.64,-73.7,4
3260.0,3412.7,5.36332,3.250,0.53,-58.4,4
2183.9,3399.5,1.97007,1.954,0.35,0.1,4
3208.2,3459.4,8.19823,2.877,0.85,84.5,4
2269.9,3449.2,7.12181,3.418,0.88,10.6,4
1985.5,3454.0,1.82111,2.018,0.63,-89.8,4
3662.4,3466.1,1.63373,1.705,0.56,69.5,4
3537.2,3308.2,8.41645,5.977,0.84,-31.4,4
2788.2,3489.2,8.54933,3.473,0.64,-44.1,4
686.6,3404.2,32.13968,4.497,0.85,-55.8,4
2620.2,3461.1,3.38918,2.849,0.67,-45.2,4
1319.3,3337.7,1.91960,1.842,0.37,46.5,4
873.7,3841.4,1.82449,1.822,0.46,9.3,4
2125.3,3559.8,7.33348,3.019,0.71,26.4,4
3218.6,3434.0,21.45474,3.252,0.97,-68.0,4
2860.8,3880.1,4.78979,3.007,0.70,-81.1,4
1786.0,3929.0,1.27881,1.351,0.60,45.5,4
2756.4,3729.2,5.07876,2.688,0.79,5.8,4
3164.4,3452.1,12.49281,3.100,0.82,-60.5,4
1448.3,3455.3,5.11097,2.703,0.77,14.5,4
2935.2,3437.6,4.04210,2.646,0.90,77.2,4
3476.6,3219.7,12.18550,2.840,0.81,-23.0,4
3038.8,3818.5,5.93191,2.771,0.66,-78.0,4
2619.2,3407.3,3.48231,2.374,0.55,-84.3,4
3082.8,3465.7,5.56080,3.847,0.38,-82.9,4
57.3,3883.5,3.59791,2.873,0.35,-73.0,4
2779.8,3398.2,5.57085,3.170,0.71,-4.2,4
4197.6,3407.0,5.50850,3.049,0.61,-59.6,4
980.5,3369.5,4.22805,2.665,0.62,-6.9,4
3459.3,3456.7,8.02582,2.969,0.93,-3.0,4
2323.6,3400.2,1.78213,1.904,0.70,-10.0,4
830.5,3449.3,13.91672,5.009,0.62,58.2,4
1233.1,3569.7,2.57054,2.311,0.55,39.3,4
1187.6,3910.9,4.48172,3.106,0.45,25.1,4
3686.3,3419.7,9.75840,5.023,0.71,-6.9,4
3791.0,3395.0,1.78356,2.012,0.57,-44.0,4
3706.0,3418.2,4.80571,3.031,0.98,-39.6,4
2033.4,3365.6,1.95951,2.012,0.31,21.1,4
1824.3,3944.8,4.99357,2.607,0.89,58.3,4
3127.5,3885.1,12.30525,3.853,0.79,46.4,4
3692.5,3577.7,4.15872,2.469,0.61,-9.1,4
4119.5,3235.0,4.98614,3.187,0.45,16.6,4
1190.5,3437.0,4.14625,2.901,0.54,8.6,4
3765.2,3384.0,9.60905,3.717,0.74,15.3,4
1854.7,3391.6,4.81178,3.323,0.61,-9.1,4
3620.6,3262.8,4.37071,2.245,0.83,20.1,4
402.4,3898.7,5.14050,3.084,0.82,-33.4,4
1545.9,3839.1,6.35371,2.951,0.87,-1.0,4
3435.6,3378.4,7.61204,2.876,0.97,-14.2,4
4052.1,3459.8,24.89317,3.570,0.76,66.6,4
473.2,3418.5,17.91753,3.639,0.68,67.0,4
2811.7,3431.8,2.26287,1.970,0.44,60.6,4
3722.5,3861.6,3.41806,2.970,0.89,42.8,4
1853.9,3509.8,6.02263,2.999,0.55,25.1,4
3252.9,3406.8,4.13329,2.134,0.68,-25.2,4
4048.0,3438.3,2.78849,2.519,0.88,-7.5,4
3635.0,3230.2,23.46236,4.621,0.76,-73.8,4
2739.2,3437.0,3.55619,2.541,0.64,78.7,4
3288.2,3394.5,3.14333,2.655,0.67,-48.7,4
3730.2,3438.9,5.22250,3.442,0.70,80.5,4
3985.2,3404.6,3.48632,2.597,0.55,-6.0,4
913.0,3402.2,2.25808,2.100,0.60,-64.9,4
159.8,3417.3,20.19691,4.603,0.56,44.0,4
2739.9,3393.4,1.81049,1.760,0.65,-80.5,4
1268.9,3369.3,5.76858,2.631,0.81,19.0,4
1881.1,3398.1,4.10557,2.446,0.82,-9.3,4
1850.6,3349.0,2.85222,2.034,0.45,60.2,4
4141.4,3483.4,5.06817,2.211,0.92,-56.2,4
931.4,3433.2,2.18173,2.272,0.58,70.1,4
956.9,3290.7,10.53258,3.175,0.86,-86.1,4
2457.2,3417.9,4.63503,2.376,0.86,24.7,4
3080.1,3437.9,1.99878,1.764,0.77,45.5,4
228.2,3397.8,2.89054,2.449,0.36,64.5,4
2547.9,3434.5,1.31378,1.586,0.61,-0.2,4
773.3,3387.7,14.88782,4.388,0.50,-74.7,4
2881.2,3263.5,2.00911,1.834,0.40,63.9,4
904.8,3506.5,9.08172,3.159,0.72,32.6,4
2451.6,3433.9,6.48463,4.018,0.78,-14.1,4
4037.9,3396.1,13.17274,3.910,0.72,52.5,4
402.1,3231.8,23.93451,3.086,0.90,51.5,4
3370.6,3966.3,7.49895,5.676,0.85,26.0,4
688.8,3889.8,13.05087,4.982,0.78,13.7,4
3607.2,3416.9,4.39564,3.232,0.48,-61.6,4
1045.3,3424.7,12.17669,4.340,0.66,-29.4,4
997.0,3346.5,1.65003,1.692,0.64,2.0,4
2946.5,3422.2,2.83941,2.479,0.50,-43.6,4
3635.7,3223.4,19.50992,3.624,0.92,31.1,4
1896.3,3388.0,10.61667,4.224,0.63,-27.2,4
833.3,3456.9,9.32147,4.730,0.61,72.3,4
3958.7,3399.4,12.55239,4.392,0.69,-72.3,4
1217.0,3426.5,21.63935,4.832,0.86,-57.4,4
4020.6,3467.2,1.03851,1.298,0.59,-70.8,4
200.3,3414.9,5.27278,2.926,0.57,-65.1,4
3240.7,3330.2,4.10557,3.327,0.55,-29.3,4
1656.5,3374.9,15.75268,3.046,0.73,-8.9,4
940.8,3920.4,7.30839,3.601,0.57,55.8,4
199.0,3284.6,13.54776,4.783,0.89,-89.6,4
1169.5,3394.9,1.93175,1.740,0.57,-17.3,4
3909.6,3409.4,40.61801,2.998,0.85,-59.3,4
1395.9,3417.2,9.30689,3.646,0.76,54.5,4
190.5,3291.1,20.16506,3.668,0.84,18.8,4
4134.0,3401.6,18.56499,3.569,0.90,68.3,4
3270.6,3395.1,5.51750,2.792,0.85,10.9,4
1456.9,3455.3,5.32495,2.489,0.86,73.8,4
3008.9,3890.4,4.31884,2.491,0.79,-89.1,4
1537.8,3409.4,1.37810,1.687,0.56,-19.2,4
679.1,3331.8,1.86189,1.737,0.81,40.3,4
1759.7,3412.7,0.89871,0.857,0.49,-46.4,4
1166.2,3358.9,2.85941,2.285,0.62,-60.2,4
309.8,3825.2,6.38697,2.592,0.83,-8.3,4
4128.4,3386.2,2.92048,2.516,0.68,73.2,4
3343.8,3339.1,4.86384,2.791,0.61,-64.6,4
1754.4,3337.2,6.01037,2.738,0.65,79.3,4
1307.8,3733.0,4.67563,4.135,0.36,2.1,4
1760.7,3415.7,1.85280,1.650,0.44,-27.0,4
577.8,3353.7,2.83411,2.421,0.46,-11.9,4
4062.4,3490.1,1.32776,1.578,0.37,-76.3,4
3004.8,3420.1,3.71361,3.377,0.77,47.2,4
995.3,3887.6,3.62870,2.959,0.32,35.1,4
4127.1,3371.3,9.72014,6.746,0.52,19.6,4
2941.2,3803.5,9.60302,2.770,0.75,-46.3,4
2089.2,3405.3,4.33679,2.732,0.70,-83.7,4
572.2,3389.2,38.43452,4.935,0.76,6.5,4
1709.7,3363.8,24.25539,3.861,0.82,71.6,4
1734.6,3365.0,2.11073,2.164,0.26,-36.5,4
68.9,3871.2,7.28060,3.052,0.77,72.7,4
565.0,3321.9,8.87525,2.366,0.92,-48.6,4
3206.6,3409.3,48.84343,4.672,0.84,40.5,4
1038.3,3868.8,3.34863,2.222,0.81,-36.4,4
105.8,3338.5,49.09895,3.475,0.86,-74.1,4
2533.2,3402.1,5.21559,3.366,0.68,-16.2,4
3804.9,3388.4,2.92579,2.085,0.68,-72.6,4
1825.7,3305.8,1.74839,1.543,0.89,37.8,4
3918.2,3342.1,4.31157,2.472,0.80,-39.0,4
1868.2,3407.0,1.12560,1.237,0.63,33.1,4
3297.0,3288.1,3.64802,2.853,0.73,39.5,4
1758.1,3398.9,3.65201,3.891,0.81,42.3,4
1021.2,3248.0,4.81869,2.942,0.52,81.0,4
3547.5,3312.8,41.58676,3.783,0.89,70.9,4
222.0,3265.5,0.79828,0.996,0.62,1.9,4
1742.9,3370.7,2.05511,1.943,0.71,-70.9,4
1846.9,3317.3,8.64510,2.758,0.77,-24.0,4
786.4,3387.8,1.65215,1.907,0.62,-71.3,4
1913.7,3393.1,3.08593,2.068,0.60,-38.8,4
1675.0,3337.0,26.61017,3.036,0.86,-56.7,4
3868.8,3376.5,4.10089,3.182,0.59,72.4,4
4026.5,3258.6,2.72666,2.972,0.53,-1.1,4
3830.8,3319.1,1.77339,1.944,0.38,61.0,4
1750.2,3350.6,3.93210,2.655,0.34,-88.9,4
4002.6,3237.9,3.99154,3.084,0.43,-61.5,4
894.6,3159.4,8.14910,4.394,0.66,87.5,4
2979.1,3360.2,2.46231,2.747,0.37,-29.3,4
122.9,3265.7,1.19187,1.446,0.65,44.9,4
2519.3,3142.1,6.78027,3.338,0.61,71.4,4
4033.7,3368.8,3.66350,2.987,0.24,48.8,4
2550.2,3295.6,1.79291,2.027,0.58,-19.2,4
1691.0,3923.5,11.71795,3.324,0.70,-87.7,4
1710.0,3335.2,1.01789,1.277,0.37,55.7,4
555.0,3392.8,20.93838,4.173,0.63,84.4,4
1854.5,3296.5,1.34887,1.436,0.78,88.1,4
2497.9,3348.2,3.08586,2.036,0.69,43.4,4
